ら戳,秨絃基,程蔼基,程基,Μ絃基,害禴基畉,Θユ掸计
 95/06/28,8.72,8.9,8.55,8.9,0.15,2812
 95/06/29,9.09,9.13,8.78,8.82,-0.08,3192
 95/06/30,8.95,8.99,8.6,8.83,0.01,4458
 95/07/03,9.4,9.4,9.11,9.26,0.43,5540
 95/07/04,9.12,9.26,9.02,9.15,-0.11,3525
 95/07/05,9.1,9.1,8.76,8.82,-0.33,2981
 95/07/06,8.7,9.1,8.7,8.9,0.08,3007
 95/07/07,8.9,9,8.79,8.9,0,1876
 95/07/10,8.8,8.97,8.8,8.9,0,1805
 95/07/11,8.85,8.92,8.84,8.87,-0.03,1422
 95/07/12,8.95,9.16,8.87,8.87,0,2975
 95/07/13,8.84,8.96,8.78,8.8,-0.07,1553
 95/07/14,8.55,8.74,8.4,8.43,-0.37,2499
 95/07/17,8.43,8.59,8.1,8.17,-0.26,2245
 95/07/18,8.25,8.55,8.25,8.52,0.35,2021
 95/07/19,8.7,8.7,8.42,8.42,-0.1,1735
 95/07/20,8.7,8.75,8.6,8.65,0.23,1725
 95/07/21,8.59,8.7,8.5,8.61,-0.04,1319
 95/07/24,8.45,8.55,8.35,8.45,-0.16,1143
 95/07/25,8.56,8.69,8.51,8.63,0.18,1996
 95/07/26,8.97,9.12,8.91,9.01,0.38,4524
 95/07/27,9.01,9.13,8.9,9.08,0.07,4728
 95/07/28,9.1,9.13,9.02,9.12,0.04,2967
 95/07/31,9.15,9.75,9.13,9.75,0.63,9781
 95/08/01,9.9,10.4,9.76,10,0.25,10649
 95/08/02,10,10.3,9.7,10,0,5962
 95/08/03,10.1,10.3,10,10.3,0.3,5455
 95/08/04,10.5,10.6,10.15,10.15,-0.15,5352
 95/08/07,10.15,10.2,9.86,9.91,-0.24,3219
 95/08/08,9.95,10.45,9.95,10.35,0.44,4166
 95/08/09,10.25,10.5,10.2,10.3,-0.05,3356
 95/08/10,10.3,10.4,9.98,10,-0.3,4153
 95/08/11,10,10.05,9.8,9.8,-0.2,3718
 95/08/14,9.85,10.05,9.85,9.85,0.05,1844
 95/08/15,10,10,9.91,9.95,0.1,1367
 95/08/16,10.1,10.3,10.05,10.1,0.15,4047
 95/08/17,10.1,10.3,10.05,10.05,-0.05,2771
 95/08/18,10.05,10.15,9.95,9.95,-0.1,1951
 95/08/21,10,10,9.26,9.26,-0.69,3997
 95/08/22,9.33,9.65,9.31,9.55,0.29,2533
 95/08/23,9.5,9.62,9.35,9.61,0.06,2857
 95/08/24,9.61,9.75,9.45,9.47,-0.14,2285
 95/08/25,9.55,9.62,9.39,9.41,-0.06,1613
 95/08/28,9.35,9.4,8.91,9.1,-0.31,3463
 95/08/29,9.2,9.43,9.15,9.35,0.25,2361
 95/08/30,9.5,9.56,9.42,9.5,0.15,2245
 95/08/31,9.6,9.61,9.45,9.46,-0.04,2103
 95/09/01,9.46,9.54,9.42,9.43,-0.03,1908
 95/09/04,9.43,9.55,9.29,9.49,0.06,2778
 95/09/05,9.48,9.48,9.3,9.4,-0.09,1668
 95/09/06,9.4,9.45,9.31,9.37,-0.03,1632
 95/09/07,9.3,9.55,9.3,9.51,0.14,2640
 95/09/08,9.51,10,9.51,9.71,0.2,4088
 95/09/11,9.9,9.99,9.73,9.75,0.04,2740
 95/09/12,9.8,9.8,9.44,9.46,-0.29,1920
 95/09/13,9.55,9.6,9.39,9.41,-0.05,1571
 95/09/14,9.5,9.5,9,9.15,-0.26,2557
 95/09/15,9.15,9.55,9.1,9.4,0.25,2412
 95/09/18,10.05,10.05,9.8,10.05,0.65,5740
 95/09/19,10.15,10.3,9.97,9.98,-0.07,5504
 95/09/20,9.93,10.1,9.8,9.99,0.01,2572
 95/09/21,10.15,10.15,9.9,9.98,-0.01,2020
 95/09/22,9.9,10.1,9.87,9.99,0.01,1761
 95/09/25,9.99,10.2,9.93,10.15,0.16,2908
 95/09/26,10.15,10.3,9.96,10.15,0,3495
 95/09/27,10.35,10.4,10.15,10.25,0.1,3953
 95/09/28,10.4,10.4,10.05,10.2,-0.05,3197
 95/09/29,10.2,10.25,10.05,10.15,-0.05,1471
 95/10/02,10.05,10.2,9.95,10.1,-0.05,2323
 95/10/03,9.98,10.1,9.96,10,-0.1,1464
 95/10/04,10,10.15,10,10,0,1922
 95/10/05,10.15,10.2,10.05,10.1,0.1,2752
 95/10/11,10.2,10.8,10.2,10.8,0.7,6858
 95/10/12,10.9,11.5,10.85,11.3,0.5,7218
 95/10/13,11.5,11.55,11.1,11.2,-0.1,5492
 95/10/14,11.25,11.35,11,11.05,-0.15,2870
 95/10/16,11.3,11.3,11.1,11.15,0.1,3288
 95/10/17,11.2,11.3,11.05,11.15,0,2856
 95/10/18,11.1,11.15,10.9,11,-0.15,3102
 95/10/19,11,11.2,10.95,11,0,3100
 95/10/20,11.05,11.25,10.95,11.1,0.1,2755
 95/10/23,11.1,11.15,10.9,10.95,-0.15,2202
 95/10/24,11,11.45,11,11.3,0.35,3813
 95/10/25,11.4,11.45,11.2,11.25,-0.05,2791
 95/10/26,11.3,11.4,11.25,11.35,0.1,2803
 95/10/27,11.6,12,11.5,11.6,0.25,5837
 95/10/30,11.5,11.5,11.15,11.2,-0.4,2858
 95/10/31,11.3,11.3,11.1,11.2,0,2115
 95/11/01,11.25,11.4,11.2,11.2,0,1842
 95/11/02,11.2,11.5,11.2,11.35,0.15,2393
 95/11/03,11.6,11.7,11.5,11.55,0.2,3364
 95/11/06,10.85,11.35,10.85,11.2,-0.35,2853
 95/11/07,11.4,11.75,11.35,11.55,0.35,3717
 95/11/08,11.55,11.65,11.45,11.5,-0.05,2621
 95/11/09,11.5,11.6,11.25,11.45,-0.05,2520
 95/11/10,11.35,11.45,11.25,11.35,-0.1,1752
 95/11/13,11.4,12.1,11.25,12.1,0.75,5370
 95/11/14,12.7,12.9,12.4,12.9,0.8,6975
 95/11/15,13.8,13.8,13.8,13.8,0.9,5497
 95/11/16,14.75,14.75,13.55,13.7,-0.1,22843
 95/11/17,13.65,14.15,13.4,13.95,0.25,10573
 95/11/20,13.9,14.15,13.6,13.6,-0.35,6851
 95/11/21,13.6,13.95,13.5,13.6,0,5482
 95/11/22,13.6,13.9,13.4,13.4,-0.2,5413
 95/11/23,13.4,13.6,12.9,13.1,-0.3,7020
 95/11/24,13.1,13.95,13.05,13.7,0.6,7392
 95/11/27,13.8,14.3,13.8,14.15,0.45,7828
 95/11/28,14.15,15.05,14,14.75,0.6,11517
 95/11/29,14.75,14.9,14.05,14.25,-0.5,8376
 95/11/30,14.5,14.7,14.2,14.5,0.25,8233
 95/12/01,14.5,14.55,14,14.05,-0.45,8219
 95/12/04,14,14.1,13.55,13.65,-0.4,6929
 95/12/05,13.8,13.9,13.3,13.4,-0.25,5592
 95/12/06,13.5,14.05,13.4,13.9,0.5,5597
 95/12/07,13.9,13.9,13.5,13.55,-0.35,3938
 95/12/08,13.4,13.5,13.25,13.35,-0.2,4701
 95/12/11,13.4,13.6,13.35,13.5,0.15,2801
 95/12/12,14,14,13.5,13.55,0.05,5051
 95/12/13,13.75,13.9,13.55,13.9,0.35,5413
 95/12/14,13.9,13.9,13.5,13.65,-0.25,3469
 95/12/15,13.7,13.85,13.55,13.55,-0.1,3356
 95/12/18,13.65,14.45,13.65,14.45,0.9,7317
 95/12/19,14.55,14.55,14.05,14.1,-0.35,7533
 95/12/20,14.1,14.25,13.9,13.95,-0.15,4322
 95/12/21,14,14.2,13.75,13.75,-0.2,4288
 95/12/22,13.75,14.25,13.7,13.95,0.2,4239
 95/12/25,13.85,13.95,13.75,13.75,-0.2,2576
 95/12/26,13.7,13.9,13.7,13.85,0.1,3238
 95/12/27,13.9,14.2,13.85,13.85,0,3803
 95/12/28,13.9,14.05,13.75,13.75,-0.1,2818
 95/12/29,13.75,14.2,13.75,14.1,0.35,6677
 96/01/02,14.3,14.6,14.05,14.25,0.15,11457
 96/01/03,14.2,14.25,13.85,13.85,-0.4,7146
 96/01/04,13.75,13.9,13.6,13.75,-0.1,4424
 96/01/05,13.75,13.85,13.4,13.4,-0.35,5048
 96/01/08,13.2,13.4,13.1,13.1,-0.3,3534
 96/01/09,13,13.35,13,13.1,0,4573
 96/01/10,13.1,13.25,13,13,-0.1,3894
 96/01/11,13,13.2,12.15,12.3,-0.7,5573
 96/01/12,12.3,12.6,12.3,12.5,0.2,3750
 96/01/15,12.6,12.85,12.5,12.7,0.2,2969
 96/01/16,12.75,13.2,12.7,12.95,0.25,3767
 96/01/17,12.9,12.95,12.65,12.75,-0.2,2334
 96/01/18,13.3,13.35,13,13.2,0.45,3904
 96/01/19,13.2,13.3,13.05,13.05,-0.15,2358
 96/01/22,13.05,13.2,12.85,12.85,-0.2,2103
 96/01/23,13.3,13.4,13.1,13.2,0.35,3090
 96/01/24,13.25,13.6,13.05,13.45,0.25,4772
 96/01/25,13.6,13.6,13.4,13.45,0,3165
 96/01/26,13.45,13.45,13.1,13.4,-0.05,2849
 96/01/29,13.4,14.3,13.25,13.75,0.35,7754
 96/01/30,13.75,14,13.45,13.55,-0.2,4431
