ら戳,秨絃基,程蔼基,程基,Μ絃基,害禴基畉,Θユ掸计
 98/05/05,61.4,61.4,59.1,61.3,3.9,8309
 98/05/06,60.7,65.5,59.9,65.3,4,7038
 98/05/07,63.9,64.5,60.8,61.9,-3.4,7310
 98/05/08,61.8,64.7,61,63.7,1.8,5252
 98/05/11,63.4,68.1,63.3,65.5,1.8,6891
 98/05/12,65,65.5,62.5,64.4,-1.1,4084
 98/05/13,64.4,66.6,64.4,66,1.6,4891
 98/05/14,63.7,67.7,63.7,65,-1,5128
 98/05/15,66.4,67.6,66,66.5,1.5,4244
 98/05/18,67,68.6,66.7,67.2,0.7,3735
 98/05/19,69,71.9,69,70,2.8,6885
 98/05/20,70.1,70.4,68.5,69.9,-0.1,4186
 98/05/21,69.5,73.5,69,70.3,0.4,6350
 98/05/22,68.7,72.2,68.7,71.6,1.3,6383
 98/05/25,72,73.5,69,69,-2.6,6028
 98/05/26,69,69.8,64.2,64.2,-4.8,5357
 98/05/27,64.2,66.8,62.8,65.1,0.9,7183
 98/06/01,65.5,66.4,64.4,65.8,0.7,4212
 98/06/02,67.5,68,62,63.1,-2.7,6507
 98/06/03,61,63.7,61,61.8,-1.3,6326
 98/06/04,62.7,63.5,60.5,62.1,0.3,4359
 98/06/05,62.1,62.7,60.7,60.7,-1.4,3675
 98/06/06,60.9,62.6,60.9,62.2,1.5,2602
 98/06/08,62.9,62.9,59,59.6,-2.6,2979
 98/06/09,59.8,61.2,59.1,60,0.4,4469
 98/06/10,61,61.8,57.4,57.6,-2.4,4922
 98/06/11,57.8,60.8,57.8,60.5,2.9,3628
 98/06/12,60.8,61.5,58,58.2,-2.3,3820
 98/06/15,57.6,57.7,54.2,54.2,-4,3461
 98/06/16,53.7,55.4,53.6,54.1,-0.1,4217
 98/06/17,54.7,55.8,53,53.1,-1,3104
 98/06/18,54.6,55,53,53.6,0.5,3819
 98/06/19,54.9,57.3,54.7,57.3,3.7,4328
 98/06/22,59,59.4,57.6,59,1.7,5160
 98/06/23,57.9,59.5,57.6,58.1,-0.9,3130
 98/06/24,58.8,60.3,58.1,59,0.9,3024
 98/06/25,59.2,61,59.2,60.5,1.5,3000
 98/06/26,61.3,61.5,60.2,60.2,-0.3,2614
 98/06/29,60.6,60.8,58.3,58.6,-1.6,2329
 98/06/30,59.5,61.4,59.2,61,2.4,3904
 98/07/01,61.9,65,61.9,65,4,7027
 98/07/02,65.5,67.2,64.4,64.4,-0.6,6417
 98/07/03,64.1,66.7,64,66.2,1.8,5180
 98/07/06,66.7,67.3,65.8,65.8,-0.4,4320
 98/07/07,67,69.3,66.5,68,2.2,7048
 98/07/08,68.7,69.1,67.4,68.6,0.6,4959
 98/07/09,69,69.7,67.6,67.7,-0.9,3592
 98/07/10,68.1,69,67.8,68.2,0.5,3135
 98/07/13,68.3,68.5,63.5,64,-4.2,4478
 98/07/14,65.2,68,64.8,68,4,3681
 98/07/15,69,71.6,68.8,70.6,2.6,7295
 98/07/16,72.6,72.9,69.8,70.1,-0.5,5513
 98/07/17,71.4,73.3,70.7,72.1,2,6370
 98/07/20,73,73.5,71.9,71.9,-0.2,4335
 98/07/21,72.4,72.9,70.8,71.3,-0.6,3985
 98/07/22,71.3,72.8,71.3,72.1,0.8,2820
 98/07/23,72.5,72.8,71.4,71.5,-0.6,2715
 98/07/24,72.4,76.5,72.3,76.5,5,7097
 98/07/27,77.4,81.3,75.4,79.5,3,9852
 98/07/28,80,81.9,79.5,80,0.5,5688
 98/07/29,80.3,80.9,79,80.1,0.1,4283
 98/07/30,80,80.1,75.6,77.9,-2.2,5697
 98/07/31,79.5,79.7,77.6,79.5,1.6,4069
 98/08/03,77.7,78.8,75,75.2,-4.3,7046
 98/08/04,75.6,75.9,70.2,71,-4.2,8127
 98/08/05,71.3,73.9,71.2,72.3,1.3,6719
 98/08/06,73,73.1,71.5,71.9,-0.4,3571
 98/08/10,70.5,72.9,70.5,72.3,0.4,2209
 98/08/11,72.3,74.8,72.3,74.8,2.5,3405
 98/08/12,74.3,75,73.4,73.6,-1.2,3062
 98/08/13,74.6,75.5,74.3,74.9,1.3,3032
 98/08/14,76,76.1,73.9,74,-0.9,2677
 98/08/17,73.5,73.5,70.4,70.5,-3.5,4591
 98/08/18,69,70.2,68,68.9,-1.6,3271
 98/08/19,69.8,69.9,68.5,68.9,0,1523
 98/08/20,69.7,69.7,67.5,68.8,-0.1,2077
 98/08/21,69.4,70,66,66.5,-2.3,2933
 98/08/24,66.5,66.8,65.9,66.5,X0.00,2312
 98/08/25,66.9,69.4,66.1,68.4,1.9,3958
 98/08/26,69.2,69.3,65,66.1,-2.3,3790
 98/08/27,66.1,68.6,65.4,67.2,1.1,3216
 98/08/28,67.5,69.9,67.1,69.9,2.7,4282
 98/08/31,69.9,70.3,68.5,69.5,-0.4,2932
 98/09/01,69.5,72.8,69.5,72.8,3.3,5457
 98/09/02,72.3,74.2,72.3,72.8,0,4233
 98/09/03,73.3,75,73.2,74,1.2,4738
 98/09/04,75.4,75.5,73.4,74,0,4281
 98/09/07,74.2,75,72.7,73.3,-0.7,3551
 98/09/08,73.4,76.3,72.6,76,2.7,7573
 98/09/09,77,78,75.5,75.5,-0.5,6877
 98/09/10,77.3,77.5,74.7,75.5,0,4642
 98/09/11,76,76.6,75,75.2,-0.3,3070
 98/09/14,75.2,75.7,73.5,74,-1.2,2840
 98/09/15,74.5,75.7,74.3,75.3,1.3,3552
 98/09/16,75.5,76,75,75.2,-0.1,3205
 98/09/17,75.8,76.6,74.3,74.5,-0.7,3931
 98/09/18,74.5,75.9,74,75.2,0.7,3738
 98/09/21,75.8,75.9,74.2,74.2,-1,2869
 98/09/22,74.8,75,73.6,74,-0.2,2444
 98/09/23,74.5,74.6,72,72.1,-1.9,4696
 98/09/24,72.3,73,70.3,71.2,-0.9,4024
 98/09/25,71.3,72.2,70.8,71.2,0,2592
 98/09/28,71.9,72.6,71,71.2,0,3456
 98/09/29,72.6,72.6,71.5,71.6,0.4,2400
 98/09/30,73,75,72.1,75,3.4,5836
 98/10/01,75.8,76.3,74.2,74.4,-0.6,4420
 98/10/02,73.1,74.5,72.8,73,-1.4,2883
 98/10/05,73.7,74.6,72.8,73.5,0.5,2994
 98/10/06,74.5,74.7,73.6,73.6,0.1,2799
 98/10/07,74.3,74.5,72.6,72.7,-0.9,3403
 98/10/08,72.7,74.6,72.2,72.2,-0.5,5077
 98/10/09,72.8,73.3,70.2,71.5,-0.7,5512
 98/10/12,71.7,72,70.7,71.2,-0.3,2680
 98/10/13,71.1,73,70.2,72.5,1.3,4584
 98/10/14,73.1,73.7,72.6,73.1,0.6,3735
 98/10/15,74,76,73.6,74.7,1.6,10734
 98/10/16,75.8,76.6,75.2,75.2,0.5,5693
 98/10/19,75.6,75.9,74.8,75.3,0.1,2797
 98/10/20,75.6,76.7,75.4,75.7,0.4,5199
 98/10/21,76,76.2,74.2,74.5,-1.2,3036
 98/10/22,74,75,72.4,72.8,-1.7,4119
 98/10/23,73.2,73.5,72.3,72.7,-0.1,2233
 98/10/26,72.7,73.3,71.6,72,-0.7,2063
 98/10/27,72,73.8,71.6,73.6,1.6,2799
 98/10/28,73.2,73.8,71.9,72.2,-1.4,2010
 98/10/29,71,72.4,69.6,72.4,0.2,3530
 98/10/30,72.4,72.9,70.6,70.6,-1.8,4298
 98/11/02,69,72.3,69,71.9,1.3,3090
 98/11/03,72,72.2,71.2,71.4,-0.5,1560
 98/11/04,72,73.4,71.8,73.1,1.7,2218
 98/11/05,73.5,74.4,72.3,72.3,-0.8,3131
 98/11/06,73,73.3,72,72,-0.3,1909
 98/11/09,72,72.6,71.4,71.9,-0.1,1425
 98/11/10,72.7,72.8,72.2,72.5,0.6,1515
 98/11/11,72.9,74.3,72.8,74.1,1.6,4196
 98/11/12,74.5,75.3,74.1,74.1,0,3075
 98/11/13,74,74.9,73.7,74.2,0.1,2185
 98/11/16,74.9,75.2,74.2,75.2,1,2726
 98/11/17,76,76,74.4,75.3,0.1,4307
 98/11/18,76,80.5,75.6,79.5,4.2,11031
 98/11/19,80,85,80,84.9,5.4,14027
 98/11/20,84.9,86.5,83.5,85,0.1,9462
 98/11/23,85.9,89.9,84.1,88.5,3.5,7760
 98/11/24,88.8,89.1,86.5,86.5,-2,5022
 98/11/25,86.7,88.7,86.6,86.6,0.1,5426
 98/11/26,86.9,87.4,84.3,84.7,-1.9,4220
 98/11/27,84,86.4,83.8,83.8,-0.9,7838
 98/11/30,85.8,89.6,85.6,89.6,5.8,6587
 98/12/01,90.3,91.9,88.5,88.5,-1.1,10489
 98/12/02,90,91.2,87.6,87.9,-0.6,5984
 98/12/03,89,90,88,88,0.1,4757
 98/12/04,88,89,86.6,86.9,-1.1,3511
 98/12/07,87.8,88.9,87.4,88,1.1,2811
 98/12/08,89,89.6,87.8,87.8,-0.2,3644
 98/12/09,87.8,88.6,85.9,86.5,-1.3,4166
 98/12/10,86.8,89,84.5,84.9,-1.6,5850
 98/12/11,85.8,89.6,85,88,3.1,4874
 98/12/14,88.9,92,88.9,90.8,2.8,7507
 98/12/15,91.1,91.5,89.9,90.1,-0.7,3586
 98/12/16,90.2,90.5,88.4,88.8,-1.3,2877
 98/12/17,89.3,90.6,87,87,-1.8,4031
 98/12/18,87,89.4,86.8,89.1,2.1,2642
 98/12/21,90,91.8,89.2,90.1,1,4142
 98/12/22,90.1,91.2,89.6,90.3,0.2,2849
 98/12/23,90.9,90.9,89.6,90.3,0,2120
 98/12/24,90.8,96.6,90.4,95.8,5.5,7755
 98/12/25,95.4,95.8,93.2,93.7,-2.1,3917
 98/12/28,93.7,94.8,92.8,94.1,0.4,3476
 98/12/29,94.6,96.5,92.3,92.7,-1.4,5607
 98/12/30,93.4,95,93,93.8,1.1,3337
 98/12/31,94.2,95.4,93.7,94.5,0.7,2714
 99/01/04,94.5,95,93.3,93.5,-1,1767
 99/01/05,93.9,94.5,90.6,91,-2.5,3038
 99/01/06,91,91.9,89.4,90.7,-0.3,3595
 99/01/07,90.7,91.8,89.8,89.9,-0.8,3152
 99/01/08,90,90.8,89.1,90.5,0.6,2359
 99/01/11,91.8,95.4,91.3,94.5,4,5905
 99/01/12,94.3,94.9,93.6,94,-0.5,2607
 99/01/13,93.8,95.3,93.1,93.1,-0.9,2571
 99/01/14,93.3,94.6,93.1,94.3,1.2,2678
 99/01/15,94.4,99,94.4,96.5,2.2,6044
 99/01/18,96.5,100.5,96.5,100,3.5,5419
 99/01/19,100,100.5,96,96,-4,3736
 99/01/20,96,96.5,93.8,94.7,-1.3,3844
 99/01/21,94.7,95.4,93,93,-1.7,2882
 99/01/22,92.4,93.5,89.5,89.7,-3.3,4540
 99/01/25,89.5,91.5,89.1,89.1,-0.6,2311
 99/01/26,89.5,90.1,82.9,83.5,-5.6,4956
 99/01/27,84,86.6,83.5,85.2,1.7,3004
 99/01/28,86.6,88.5,84,87.1,1.9,3663
 99/01/29,85.2,88.7,84.6,87.8,0.7,2847
 99/02/01,88,88.2,84.1,84.1,-3.7,2972
 99/02/02,86.4,86.4,83,83.8,-0.3,2626
 99/02/03,86,87.3,85.1,86.6,2.8,5129
 99/02/04,86.4,86.4,84.5,85.6,-1,2930
 99/02/05,82.5,82.8,79.7,80.3,-5.3,4943
 99/02/06,81.5,83,78.8,82.1,1.8,3590
 99/02/08,82.8,85.6,82.4,84.2,2.1,4233
 99/02/09,84.4,86.9,84.3,86.4,2.2,2932
 99/02/10,87.6,88.5,86.9,87.2,0.8,3185
 99/02/22,90,90.4,88,88.6,1.4,2535
 99/02/23,89,89.8,88,89.5,0.9,1679
 99/02/24,88.5,89.8,88.5,88.5,-1,1485
 99/02/25,89.7,89.7,85.5,86.1,-2.4,2141
 99/02/26,86.5,87.3,83.5,84,-2.1,3025
 99/03/01,84,88.3,83.3,86.7,2.7,3048
 99/03/02,88,88.7,87,87.1,0.4,1901
 99/03/03,87.5,87.8,86,86.9,-0.2,1364
 99/03/04,87.3,87.8,85.1,85.8,-1.1,1608
 99/03/05,87.3,87.4,85.7,86.3,0.5,1784
 99/03/08,87.2,87.8,86.8,87.4,1.1,1627
 99/03/09,87.4,89.5,87.4,88,0.6,2739
 99/03/10,88.8,89.3,87,87,-1,1780
 99/03/11,87.2,88.2,86.9,87,0,1931
 99/03/12,87,87.5,84.8,85.9,-1.1,2688
 99/03/15,85.7,86.5,85,85,-0.9,1591
 99/03/16,84.8,85.7,84.5,84.7,-0.3,1209
 99/03/17,85.4,86.3,84.9,86,1.3,2067
 99/03/18,85,85,83.5,84.8,-1.2,6379
 99/03/19,84.8,84.9,83.8,84.1,-0.7,4190
 99/03/22,83.9,85.3,83.9,84.3,0.2,3032
 99/03/23,84.5,85,83.1,83.1,-1.2,3876
 99/03/24,83.5,84.8,83.4,84.1,1,2653
 99/03/25,84,85.3,83.6,84.5,0.4,1783
 99/03/26,84.5,84.7,83.5,83.8,-0.7,2769
 99/03/29,84,85.7,83.8,84.5,0.7,3324
 99/03/30,85.2,85.8,84.6,84.6,0.1,2975
 99/03/31,85.2,87.5,84.8,85.7,1.1,4131
 99/04/01,86.2,87.4,86.1,86.1,0.4,3625
 99/04/02,86.9,89.9,86.5,89,2.9,5737
 99/04/06,89.6,90.7,88.7,89,0,4454
 99/04/07,90,90,87.9,88,-1,2835
 99/04/08,88.1,88.1,84.7,85.4,-2.6,4080
 99/04/09,85,86.4,84.8,86.2,0.8,2231
 99/04/12,86.7,86.7,86,86.4,0.2,1228
 99/04/13,86,86,84,84.5,-1.9,1699
 99/04/14,85.4,85.4,83.9,84.8,0.3,1442
 99/04/15,86,87.2,85.6,86.5,1.7,3585
 99/04/16,86.5,86.5,84.8,85,-1.5,2072
 99/04/19,83.6,84.6,81.1,82,-3,2647
 99/04/20,82.4,83.1,81.8,82.7,0.7,1975
 99/04/21,83.9,85.7,83.9,84.4,1.7,3634
 99/04/22,83.8,85.1,83.3,84.4,0,2725
 99/04/23,85.5,85.5,84.6,85,0.6,1856
 99/04/26,85.5,86.1,84.9,85.3,0.3,1941
 99/04/27,85.4,86.5,85.3,85.4,0.1,2041
 99/04/28,83.1,84.9,83.1,84.8,-0.6,1495
 99/04/29,85.8,87.4,85.6,87.1,2.3,3999
 99/04/30,87.3,87.6,85.7,85.7,-1.4,3742
 99/05/03,85.3,85.3,82.1,83,-2.7,4137
 99/05/04,83.1,83.8,81.6,82.1,-0.9,2759
 99/05/05,80,80.5,78.1,78.2,-3.9,4664
 99/05/06,78.2,79,74.6,75.2,-3,3403
 99/05/07,73,78.5,72.5,76.9,1.7,3905
 99/05/10,77.4,77.4,75.6,76.6,-0.3,1938
 99/05/11,76.6,78,75,75,-1.6,3255
 99/05/12,75.2,75.9,74.2,74.3,-0.7,1509
 99/05/13,75.2,76.7,75.2,76.1,1.8,2209
 99/05/14,76.6,77.6,76,76.8,0.7,1926
 99/05/17,75.8,76,74.3,74.7,-2.1,1820
 99/05/18,74,75.4,73.3,74,-0.7,1536
 99/05/19,73.5,74.1,72.7,73.5,-0.5,2232
 99/05/20,73.7,74,70.5,70.9,-2.6,3089
 99/05/21,69,70.6,68.8,70.6,-0.3,2708
 99/05/24,71.1,72.6,71.1,72,1.4,1410
 99/05/25,71.1,72,68.6,69.9,-2.1,1899
 99/05/26,71.8,71.9,70,70,0.1,1851
 99/05/27,70.6,74.9,70.2,74.9,4.9,2571
 99/05/28,76.2,77.8,76,76,1.1,3341
 99/05/31,76,77.9,75.4,77.5,1.5,1992
 99/06/01,77.3,78,76,76,-1.5,2340
 99/06/02,76,76.8,74.5,74.5,-1.5,1953
 99/06/03,76.7,76.7,75.2,76.3,1.8,1388
 99/06/04,76.5,77.3,75.8,75.8,-0.5,1146
 99/06/07,73.4,77,72.8,76.1,0.3,2473
 99/06/08,76,76.7,74.8,74.9,-1.2,1687
 99/06/09,74.5,74.9,71.5,71.6,-3.3,2237
 99/06/10,72.7,72.7,70,72.7,1.1,2761
 99/06/11,73.8,74.1,71.6,72.6,-0.1,3125
 99/06/14,72.6,72.9,71.6,72.5,-0.1,1967
 99/06/15,72.6,74.5,72.5,73,0.5,3172
 99/06/17,72,72.1,71,72,-1,4418
 99/06/18,71.9,72.1,70.6,71.5,-0.5,3039
 99/06/21,72.3,72.4,71.6,72,0.5,2205
 99/06/22,72.4,73.7,72,73.6,1.6,2988
 99/06/23,73.6,74.1,72.8,73.6,0,1927
 99/06/24,73.6,74.1,73.1,73.4,-0.2,1155
 99/06/25,72.9,73,71.7,71.7,-1.7,1817
 99/06/28,72.2,72.8,71,71.4,-0.3,1360
 99/06/29,72.2,72.6,71.3,71.4,0,2227
 99/06/30,70.2,71.3,70,71.1,-0.3,1801
 99/07/01,71.1,71.1,70,70.1,-1,1985
 99/07/02,70.7,71.7,70.3,71.6,1.5,1080
 99/07/05,71.6,72.4,71.4,72.4,0.8,1367
 99/07/06,71.6,73.7,71.5,73.7,1.3,1998
 99/07/07,73.7,73.7,72.5,72.5,-1.2,1099
 99/07/08,73.4,74.3,73.1,73.2,0.7,2193
 99/07/09,74.3,78.3,73.8,78.3,5.1,6203
 99/07/12,78.8,80.4,77.9,77.9,-0.4,4781
 99/07/13,79.2,80.1,77.4,77.4,-0.5,3374
 99/07/14,79.4,80.5,78.6,80.2,2.8,4676
 99/07/15,80.2,80.7,78.8,79,-1.2,2631
 99/07/16,79.2,79.9,77.7,78.2,-0.8,2427
 99/07/19,77.9,78.1,77,78,-0.2,1570
 99/07/20,78.5,80.5,78,79.6,1.6,2423
 99/07/21,80,80.4,78.1,78.4,-1.2,1882
 99/07/22,78.4,78.8,77.3,77.3,-1.1,2016
 99/07/23,78.6,78.8,77.8,78.4,1.1,1468
 99/07/26,79.4,79.4,78.8,79.1,0.7,1776
 99/07/27,79.3,79.7,77.6,77.6,-1.5,2217
 99/07/28,77.6,78.2,77.4,77.8,0.2,1458
 99/07/29,76.5,76.5,72.4,72.5,-5.3,8293
 99/07/30,72.4,73.4,71.6,73.1,0.6,2647
 99/08/02,73.7,73.8,72.6,73.5,0.4,2149
 99/08/03,74.8,74.8,73,73.1,-0.4,2058
 99/08/04,73.9,73.9,72.9,73.3,0.2,1149
 99/08/05,73.3,73.7,72,72.2,-1.1,1944
 99/08/06,71.9,73.4,71.8,72.8,0.6,1533
 99/08/09,72.8,73.6,72.8,73.2,0.4,990
 99/08/10,73.7,73.7,72.8,73,-0.2,1117
 99/08/11,72.5,73.4,72.3,73.2,0.2,1103
 99/08/12,72.7,74.2,72.7,73.6,0.4,1313
 99/08/13,73.9,74.4,73.7,74,0.4,1255
 99/08/16,74.3,74.4,74,74.1,0.1,1054
 99/08/17,74.2,74.4,73.2,73.2,-0.9,1109
 99/08/18,73.5,74,73.4,74,0.8,1142
 99/08/19,73.5,74.3,73.4,74.3,0.3,1191
 99/08/20,74.1,74.2,73.7,74.1,-0.2,858
 99/08/23,73.9,74,73.3,73.3,-0.8,1936
 99/08/24,69.8,69.9,68.6,68.8,X0.00,2569
 99/08/25,68.2,68.3,67,67,-1.8,2368
 99/08/26,66.9,67.6,66.7,67,0,1263
 99/08/27,67.1,67.2,65.7,66.5,-0.5,1277
 99/08/30,66.9,66.9,65.5,65.6,-0.9,1199
 99/08/31,65.1,65.2,62.1,63.3,-2.3,2722
 99/09/01,63.3,64.6,62.9,63,-0.3,1452
 99/09/02,64,64.5,63.5,63.5,0.5,2121
 99/09/03,64.6,67.9,64.6,67.9,4.4,2294
 99/09/06,68.6,70.6,68.6,69,1.1,4072
 99/09/07,69.5,69.7,68.2,68.4,-0.6,1281
 99/09/08,67.5,68.4,67.5,68.4,0,1244
 99/09/09,68.4,68.9,67.4,68.1,-0.3,1190
 99/09/10,69.2,69.5,68.5,68.8,0.7,1340
 99/09/13,69,69.5,68.8,69.2,0.4,908
 99/09/14,69.5,71,69.4,69.7,0.5,2469
 99/09/15,70.4,74.2,70.3,73.8,4.1,5528
 99/09/16,75,75.4,73.4,74,0.2,4346
 99/09/17,75,75.9,73.9,73.9,-0.1,4418
 99/09/20,73.8,73.9,72.3,72.5,-1.4,2634
 99/09/21,73.2,73.8,72.8,73,0.5,1951
 99/09/23,74.1,75.7,74,74,1,3984
 99/09/24,74,75,72.3,72.4,-1.6,4032
 99/09/27,73.4,73.5,72.5,72.7,0.3,1587
 99/09/28,71.1,71.7,70.3,71.5,-1.2,3265
 99/09/29,71.8,72.2,71.2,71.8,0.3,2019
 99/09/30,72.3,73.1,71.5,72.2,0.4,2052
 99/10/01,72.6,73,71.9,72.1,-0.1,1373
 99/10/04,72.4,72.7,70.7,70.8,-1.3,1868
 99/10/05,70,70.4,68.2,70.4,-0.4,3585
 99/10/06,71.2,71.2,70.5,71.1,0.7,1612
 99/10/07,70.5,71.8,70.3,70.8,-0.3,1214
 99/10/08,70.8,70.8,68.7,69.1,-1.7,2546
 99/10/11,69.1,69.5,68.3,68.8,-0.3,2559
 99/10/12,68.8,69.7,67.9,69,0.2,2359
 99/10/13,69.2,69.7,68.3,68.8,-0.2,1815
 99/10/14,69.5,69.5,68.8,69.1,0.3,1207
 99/10/15,69.3,69.6,68.5,68.7,-0.4,1367
 99/10/18,68.7,69.5,68.1,68.7,0,1461
 99/10/19,68.5,69,67.8,68,-0.7,1704
 99/10/20,68.2,72.2,68.2,71.9,3.9,4999
 99/10/21,72,73.8,72,72.5,0.6,4793
 99/10/22,73,73.3,71.6,72.4,-0.1,2044
 99/10/25,72.9,72.9,71.7,72.3,-0.1,1761
 99/10/26,72.8,73.8,71.9,71.9,-0.4,2753
 99/10/27,72.5,73.3,70.9,71,-0.9,2574
 99/10/28,72,73.5,71.3,73.2,2.2,3984
 99/10/29,73,73.3,72.5,72.6,-0.6,1933
 99/11/01,72.7,73.7,72.6,72.9,0.3,2224
 99/11/02,72.8,73,71.5,71.5,-1.4,1760
 99/11/03,71,71,67.8,69,-2.5,5282
 99/11/04,68.7,69.9,68.2,68.6,-0.4,2446
 99/11/05,69.5,71.4,68.5,71.2,2.6,3356
 99/11/08,71,71,69,69.1,-2.1,1698
 99/11/09,68.8,70.1,68.7,69.7,0.6,991
 99/11/10,69.7,70.2,68.6,69.7,0,1361
 99/11/11,69,70.5,69,69.1,-0.6,2676
 99/11/12,68.8,69,68.2,68.3,-0.8,1318
 99/11/15,68.2,69.5,68,68.8,0.5,1177
 99/11/16,69.3,70.5,68.8,68.8,0,1542
 99/11/17,68.5,68.9,67.9,68.2,-0.6,1670
 99/11/18,68.6,69.4,68.1,68.8,0.6,1268
 99/11/19,69.2,69.3,68.5,68.9,0.1,1478
 99/11/22,69.1,69.2,68.5,69,0.1,915
 99/11/23,69.3,69.8,68.8,68.8,-0.2,1598
 99/11/24,68.5,69.2,68.2,68.2,-0.6,1098
 99/11/25,68.5,69.3,68.3,69.2,1,1612
 99/11/26,69.5,70.8,69.2,69.5,0.3,3393
 99/11/29,70,70.6,69.2,70.1,0.6,1575
 99/11/30,71.5,72.3,71.1,71.3,1.2,4090
 99/12/01,72,73.3,71.3,71.5,0.2,3369
 99/12/02,72.5,72.7,71,71,-0.5,2259
 99/12/03,71.2,72.8,71.1,72.5,1.5,4280
 99/12/06,72.9,73.5,71.6,71.6,-0.9,2545
 99/12/07,71.6,72.5,71.6,72,0.4,1720
 99/12/08,72.2,73,72.1,72.2,0.2,2053
 99/12/09,72.7,73,71.6,71.7,-0.5,1815
 99/12/10,71.6,71.9,70.7,71.5,-0.2,2073
 99/12/13,71.6,72.2,71.5,71.7,0.2,1103
 99/12/14,72,72.3,71,71,-0.7,1314
 99/12/15,71.2,71.6,70.6,71.2,0.2,1200
 99/12/16,71.1,71.6,70.9,70.9,-0.3,871
 99/12/17,71,71.8,71,71.1,0.2,1106
 99/12/20,71.7,73.4,71.4,72.5,1.4,3933
 99/12/21,73,73.4,72.4,72.4,-0.1,2364
 99/12/22,73,73.9,71.9,73,0.6,4373
 99/12/23,73.5,74.3,72.5,73.5,0.5,3251
 99/12/24,74,74.2,72,72.1,-1.4,2287
 99/12/27,72.1,72.4,71.1,71.2,-0.9,1465
 99/12/28,71.4,72.1,70.8,70.9,-0.3,1128
 99/12/29,71,71.3,69.1,69.2,-1.7,1892
 99/12/30,69.4,69.7,68.5,68.7,-0.5,1945
 99/12/31,68.8,69.8,68.8,69.6,0.9,1129
100/01/03,69.7,70.4,68.6,68.6,-1,1490
100/01/04,69,69.9,68.8,69.5,0.9,1107
100/01/05,70.2,70.9,69.7,70.4,0.9,2542
100/01/06,71.2,71.2,70.2,70.5,0.1,1883
100/01/07,70.9,71,69,69.2,-1.3,1386
100/01/10,69.2,69.7,68.5,69,-0.2,757
100/01/11,69.2,70,68.9,69.4,0.4,1059
100/01/12,70,70.6,69,69.1,-0.3,1567
100/01/13,70,70.2,69.2,69.2,0.1,997
100/01/14,69.8,69.8,69,69.3,0.1,642
100/01/17,69.8,69.9,68.7,68.8,-0.5,1253
100/01/18,68.8,69.5,68.7,69,0.2,830
100/01/19,69.6,69.7,68.7,69,0,1098
100/01/20,69.4,70.2,69.1,69.4,0.4,1474
100/01/21,69.2,69.4,68.7,69.4,0,1757
100/01/24,69.4,69.7,68.7,68.8,-0.6,808
100/01/25,69.1,69.3,68.3,68.3,-0.5,991
100/01/26,68.7,69.2,68.3,68.7,0.4,923
100/01/27,69.2,70.2,69,69.2,0.5,1956
100/01/28,69.3,69.5,68.3,68.4,-0.8,1747
100/02/08,68.9,69.1,64.9,65.7,-2.7,3880
100/02/09,65.6,65.7,62.5,62.5,-3.2,3384
100/02/10,62,63.2,61.6,62.3,-0.2,2230
100/02/11,62.7,63.8,61,61,-1.3,3026
100/02/14,61.5,62.1,61,61,0,1774
100/02/15,61,61.8,60.5,61.3,0.3,1327
100/02/16,61.3,61.5,60.7,60.9,-0.4,1404
100/02/17,61,61.4,58,59,-1.9,4366
100/02/18,59.6,60.2,59,59.2,0.2,2215
100/02/21,59.4,60,58.3,60,0.8,1950
100/02/22,60,60,57.5,57.7,-2.3,2849
100/02/23,57.7,59,57.5,57.8,0.1,2098
100/02/24,58.1,58.5,56.7,56.8,-1,1976
100/02/25,57,58.2,56.5,58.2,1.4,2295
100/03/01,58.4,58.9,58.2,58.2,0,1488
100/03/02,58.2,59.6,57.9,58.2,0,2470
100/03/03,58.5,59.5,58.5,58.5,0.3,1797
100/03/04,58.8,59.3,57.8,57.8,-0.7,1452
100/03/07,57.8,58.1,56.6,56.6,-1.2,1420
100/03/08,56.6,58,56.6,57.3,0.7,1687
100/03/09,58,59,57.5,58.1,0.8,3126
100/03/10,58.2,58.3,57.3,57.7,-0.4,1263
100/03/11,57.1,58.7,56.9,58.1,0.4,1681
100/03/14,57.3,57.6,55.4,55.7,-2.4,1965
100/03/15,55.2,55.9,51.9,52,-3.7,3712
100/03/16,52.7,53.5,52.3,52.7,0.7,1948
100/03/17,50,51.7,49.1,51.6,-1.1,2876
100/03/18,52.5,53,51.8,52.8,1.2,1568
100/03/21,52.8,53.3,52.3,53.3,0.5,1016
100/03/22,54,54.9,53.8,54.9,1.6,1706
100/03/23,54.5,54.8,54.2,54.3,-0.6,963
100/03/24,54.5,55,54.3,54.4,0.1,875
100/03/25,54.7,54.8,53.3,53.6,-0.8,1505
100/03/28,53.8,53.8,52.4,52.5,-1.1,1018
100/03/29,52.3,53.1,52,52.2,-0.3,1360
100/03/30,52.7,52.9,51.8,52.2,0,1364
100/03/31,52.8,52.8,52.2,52.8,0.6,906
100/04/01,52.8,53.8,52.5,53.8,1,1024
100/04/06,53.9,54.8,53.8,54.4,0.6,1620
100/04/07,54.8,55.2,54.4,55,0.6,1040
100/04/08,55,55.1,54.1,54.5,-0.5,1272
100/04/11,54.5,54.6,53.4,53.6,-0.9,1019
100/04/12,54,54,52.8,53.1,-0.5,536
