ら戳,秨絃基,程蔼基,程基,Μ絃基,害禴基畉,Θユ掸计
 95/08/14,768,781,761,781,18,3677
 95/08/15,788,788,776,786,5,3192
 95/08/16,795,810,793,802,16,4892
 95/08/17,812,845,809,830,28,7348
 95/08/18,835,837,818,822,-8,3735
 95/08/21,822,822,767,773,-49,5949
 95/08/22,775,800,770,796,23,3724
 95/08/23,795,820,767,815,19,5977
 95/08/24,828,835,812,815,0,5165
 95/08/25,815,822,796,807,-8,4369
 95/08/28,801,805,778,790,-17,3590
 95/08/29,801,815,797,804,14,2723
 95/08/30,813,834,813,830,26,4896
 95/08/31,858,871,830,830,0,7830
 95/09/01,837,848,830,834,4,3460
 95/09/04,847,865,847,860,26,4661
 95/09/05,864,867,847,852,-8,3714
 95/09/06,852,854,834,835,-17,3253
 95/09/07,829,846,828,846,11,2981
 95/09/08,840,846,831,846,0,2878
 95/09/11,841,876,841,864,18,5538
 95/09/12,864,864,835,837,-27,3170
 95/09/13,852,856,842,842,5,2866
 95/09/14,850,861,838,853,11,3807
 95/09/15,859,876,851,875,22,4621
 95/09/18,898,936,894,935,60,7240
 95/09/19,938,944,930,930,-5,3758
 95/09/20,925,947,915,946,16,4662
 95/09/21,956,956,939,945,-1,4299
 95/09/22,939,944,923,932,-13,3049
 95/09/25,925,934,905,934,2,3301
 95/09/26,939,942,917,917,-17,1906
 95/09/27,926,932,915,915,-2,3041
 95/09/28,880,890,851,853,-62,7143
 95/09/29,870,881,858,876,23,3884
 95/10/02,880,885,865,866,-10,2295
 95/10/03,858,882,856,882,16,2508
 95/10/04,882,885,872,873,-9,1954
 95/10/05,883,884,840,872,-1,5828
 95/10/11,830,840,812,813,-59,6794
 95/10/12,806,818,777,778,-35,7648
 95/10/13,798,819,790,811,33,4696
 95/10/14,812,816,788,796,-15,2262
 95/10/16,790,830,785,821,25,4657
 95/10/17,828,834,815,821,0,2910
 95/10/18,821,828,809,815,-6,2177
 95/10/19,819,826,816,818,3,1950
 95/10/20,828,831,819,819,1,1779
 95/10/23,811,816,781,792,-27,3789
 95/10/24,795,805,784,784,-8,2867
 95/10/25,784,801,784,801,17,2077
 95/10/26,814,840,812,826,25,4338
 95/10/27,835,839,827,833,7,2195
 95/10/30,830,843,823,843,10,2195
 95/10/31,853,853,825,825,-18,4134
 95/11/01,831,847,828,839,14,2778
 95/11/02,839,856,834,848,9,3252
 95/11/03,847,864,844,855,7,2870
 95/11/06,836,847,836,840,-15,2005
 95/11/07,850,856,843,845,5,2346
 95/11/08,840,842,825,830,-15,2809
 95/11/09,830,832,772,774,-56,10578
 95/11/10,767,785,767,785,11,4126
 95/11/13,802,802,774,774,-11,4650
 95/11/14,780,790,770,785,11,2989
 95/11/15,790,800,775,775,-10,2618
 95/11/16,780,784,725,741,-34,7650
 95/11/17,732,738,705,707,-34,8363
 95/11/20,714,724,710,710,3,4191
 95/11/21,717,755,716,753,43,4967
 95/11/22,759,760,735,735,-18,3472
 95/11/23,738,744,715,720,-15,3809
 95/11/24,726,737,724,730,10,2355
 95/11/27,735,740,717,726,-4,2143
 95/11/28,720,743,720,733,7,3141
 95/11/29,745,758,743,748,15,3869
 95/11/30,754,755,738,748,0,2597
 95/12/01,754,767,752,753,5,3627
 95/12/04,760,760,725,729,-24,3863
 95/12/05,731,738,718,737,8,3615
 95/12/06,727,738,698,706,-31,7685
 95/12/07,708,730,697,726,20,5867
 95/12/08,705,705,690,694,-32,7280
 95/12/11,690,693,646,646,-48,11295
 95/12/12,630,636,601,601,-45,11200
 95/12/13,629,638,618,635,34,7292
 95/12/14,640,674,640,670,35,6992
